日期,股票,权益,再平衡,持有数量,持有成本,现金价值,当日盈亏,当日收益率,资产占比
2018/12/05,511010,267515.27,,2291.92,116.721,267515.27,609.65,0.2284%,24.7600%
2018/12/05,511880,266038.15,,2211.64,120.29,266038.15,13.27,0.0050%,24.6233%
2018/12/05,518880,265605.14,,97469.78,2.725,265605.14,487.35,0.1838%,24.5832%
2018/12/05,总结,1080434.09,0,,,,-69.25,-0.0064%,
2018/12/06,510300,276007.02,,78634.48,3.51,276007.02,-5268.51,-1.8731%,25.6327%
2018/12/06,511010,268102.0,,2291.92,116.977,268102.0,586.73,0.2193%,24.8986%
2018/12/06,511880,266086.81,,2211.64,120.312,266086.81,48.66,0.0183%,24.7114%
2018/12/06,518880,266579.84,,97469.78,2.735,266579.84,974.7,0.3670%,24.7572%
2018/12/06,总结,1076775.67,0,,,,-3658.42,-0.3386%,
2018/12/07,510300,275456.58,,78634.48,3.503,275456.58,-550.44,-0.1994%,25.5878%
2018/12/07,511010,267996.57,,2291.92,116.931,267996.57,-105.43,-0.0393%,24.8949%
2018/12/07,511880,266188.54,,2211.64,120.358,266188.54,101.74,0.0382%,24.7269%
2018/12/07,518880,266872.25,,97469.78,2.738,266872.25,292.41,0.1097%,24.7904%
2018/12/07,总结,1076513.94,0,,,,-261.72,-0.0243%,
2018/12/10,510300,273097.55,,78634.48,3.473,273097.55,-2359.03,-0.8564%,25.3483%
2018/12/10,511010,268411.41,,2291.92,117.112,268411.41,414.84,0.1548%,24.9134%
2018/12/10,511880,266170.85,,2211.64,120.35,266170.85,-17.69,-0.0066%,24.7054%
2018/12/10,518880,269698.87,,97469.78,2.767,269698.87,2826.62,1.0592%,25.0329%
2018/12/10,总结,1077378.68,0,,,,864.74,0.0803%,
2018/12/11,510300,274119.79,,78634.48,3.486,274119.79,1022.25,0.3743%,25.4202%
2018/12/11,511010,268768.95,,2291.92,117.268,268768.95,357.54,0.1332%,24.9240%
2018/12/11,511880,266157.58,,2211.64,120.344,266157.58,-13.27,-0.0050%,24.6818%
2018/12/11,518880,269308.99,,97469.78,2.763,269308.99,-389.88,-0.1446%,24.9740%
2018/12/11,总结,1078355.31,0,,,,976.64,0.0906%,
2018/12/12,510300,274984.77,,78634.48,3.497,274984.77,864.98,0.3155%,25.5088%
2018/12/12,511010,268812.5,,2291.92,117.287,268812.5,43.55,0.0162%,24.9362%
2018/12/12,511880,266162.0,,2211.64,120.346,266162.0,4.42,0.0017%,24.6903%
2018/12/12,518880,268041.89,,97469.78,2.75,268041.89,-1267.11,-0.4705%,24.8647%
2018/12/12,总结,1078001.16,0,,,,-354.16,-0.0328%,
2018/12/13,510300,279309.67,,78634.48,3.552,279309.67,4324.9,1.5728%,25.8224%
2018/12/13,511010,268381.61,,2291.92,117.099,268381.61,-430.88,-0.1603%,24.8121%
2018/12/13,511880,266119.98,,2211.64,120.327,266119.98,-42.02,-0.0158%,24.6030%
2018/12/13,518880,267846.95,,97469.78,2.748,267846.95,-194.94,-0.0727%,24.7626%
2018/12/13,总结,1081658.21,0,,,,3657.06,0.3392%,
2018/12/14,510300,274827.5,,78634.48,3.495,274827.5,-4482.17,-1.6047%,25.5278%
2018/12/14,511010,268028.66,,2291.92,116.945,268028.66,-352.96,-0.1315%,24.8963%
2018/12/14,511880,266168.64,,2211.64,120.349,266168.64,48.66,0.0183%,24.7236%
2018/12/14,518880,267554.54,,97469.78,2.745,267554.54,-292.41,-0.1092%,24.8523%
2018/12/14,总结,1076579.34,0,,,,-5078.88,-0.4695%,
2018/12/17,510300,274512.97,,78634.48,3.491,274512.97,-314.54,-0.1144%,25.4979%
2018/12/17,511010,268246.39,,2291.92,117.04,268246.39,217.73,0.0812%,24.9158%
2018/12/17,511880,266199.6,,2211.64,120.363,266199.6,30.96,0.0116%,24.7257%
2018/12/17,518880,267652.01,,97469.78,2.746,267652.01,97.47,0.0364%,24.8606%
2018/12/17,总结,1076610.96,0,,,,31.62,0.0029%,
2018/12/18,510300,271367.59,,78634.48,3.451,271367.59,-3145.38,-1.1458%,25.2395%
2018/12/18,511010,268452.66,,2291.92,117.13,268452.66,206.27,0.0769%,24.9684%
2018/12/18,511880,266234.99,,2211.64,120.379,266234.99,35.39,0.0133%,24.7621%
2018/12/18,518880,269114.05,,97469.78,2.761,269114.05,1462.05,0.5462%,25.0299%
2018/12/18,总结,1075169.29,0,,,,-1441.67,-0.1339%,
2018/12/19,510300,268772.65,,78634.48,3.418,268772.65,-2594.94,-0.9562%,25.0304%
2018/12/19,511010,268784.99,,2291.92,117.275,268784.99,332.33,0.1238%,25.0316%
2018/12/19,511880,266234.99,,2211.64,120.379,266234.99,0.0,0.0000%,24.7941%
2018/12/19,518880,269991.28,,97469.78,2.77,269991.28,877.23,0.3260%,25.1439%
2018/12/19,总结,1073783.91,0,,,,-1385.38,-0.1289%,
2018/12/20,510300,266964.06,,78634.48,3.395,266964.06,-1808.59,-0.6729%,24.9146%
2018/12/20,511010,268347.24,,2291.92,117.084,268347.24,-437.76,-0.1629%,25.0437%
2018/12/20,511880,266215.08,,2211.64,120.37,266215.08,-19.9,-0.0075%,24.8447%
2018/12/20,518880,269991.28,,97469.78,2.77,269991.28,0.0,0.0000%,25.1971%
2018/12/20,总结,1071517.65,0,,,,-2266.25,-0.2111%,
2018/12/21,510300,263897.31,,78634.48,3.356,263897.31,-3066.74,-1.1487%,24.6444%
2018/12/21,511010,268904.17,,2291.92,117.327,268904.17,556.94,0.2075%,25.1120%
2018/12/21,511880,266272.58,,2211.64,120.396,266272.58,57.5,0.0216%,24.8662%
2018/12/21,518880,271745.74,,97469.78,2.788,271745.74,1754.46,0.6498%,25.3774%
2018/12/21,总结,1070819.81,0,,,,-697.84,-0.0651%,
2018/12/24,510300,264447.75,,78634.48,3.363,264447.75,550.44,0.2086%,24.6609%
2018/12/24,511010,268867.5,,2291.92,117.311,268867.5,-36.67,-0.0136%,25.0731%
2018/12/24,511880,266299.12,,2211.64,120.408,266299.12,26.54,0.0100%,24.8336%
2018/12/24,518880,272720.44,,97469.78,2.798,272720.44,974.7,0.3587%,25.4324%
2018/12/24,总结,1072334.81,0,,,,1515.01,0.1415%,
2018/12/25,510300,262953.7,,78634.48,3.344,262953.7,-1494.06,-0.5650%,24.5096%
2018/12/25,511010,268755.2,,2291.92,117.262,268755.2,-112.3,-0.0418%,25.0504%
2018/12/25,511880,266285.85,,2211.64,120.402,266285.85,-13.27,-0.0050%,24.8202%
2018/12/25,518880,274864.77,,97469.78,2.82,274864.77,2144.34,0.7863%,25.6198%
2018/12/25,总结,1072859.52,0,,,,524.71,0.0489%,
2018/12/26,510300,261616.91,,78634.48,3.327,261616.91,-1336.79,-0.5084%,24.4195%
2018/12/26,511010,268725.4,,2291.92,117.249,268725.4,-29.79,-0.0111%,25.0830%
2018/12/26,511880,266234.99,,2211.64,120.379,266234.99,-50.87,-0.0191%,24.8505%
2018/12/26,518880,274767.3,,97469.78,2.819,274767.3,-97.47,-0.0355%,25.6470%
2018/12/26,总结,1071344.6,0,,,,-1514.92,-0.1412%,
2018/12/27,510300,261066.47,,78634.48,3.32,261066.47,-550.44,-0.2104%,24.3997%
2018/12/27,511010,268814.79,,2291.92,117.288,268814.79,89.38,0.0333%,25.1239%
2018/12/27,511880,266283.64,,2211.64,120.401,266283.64,48.66,0.0183%,24.8873%
2018/12/27,518880,273792.6,,97469.78,2.809,273792.6,-974.7,-0.3547%,25.5891%
2018/12/27,总结,1069957.5,0,,,,-1387.1,-0.1295%,
2018/12/28,510300,261616.91,,78634.48,3.327,261616.91,550.44,0.2108%,24.3660%
2018/12/28,511010,270155.56,,2291.92,117.873,270155.56,1340.77,0.4988%,25.1612%
2018/12/28,511880,266476.05,,2211.64,120.488,266476.05,192.41,0.0723%,24.8185%
2018/12/28,518880,275449.59,,97469.78,2.826,275449.59,1656.99,0.6052%,25.6543%
2018/12/28,总结,1073698.12,0,,,,3740.61,0.3496%,
2019/01/02,510300,258314.26,,78634.48,3.285,258314.26,-3302.65,-1.2624%,24.1247%
2019/01/02,511010,269408.39,,2291.92,117.547,269408.39,-747.17,-0.2766%,25.1608%
2019/01/02,511880,266502.59,,2211.64,120.5,266502.59,26.54,0.0100%,24.8894%
2019/01/02,518880,276521.76,,97469.78,2.837,276521.76,1072.17,0.3892%,25.8251%
2019/01/02,总结,1070747.01,0,,,,-2951.11,-0.2749%,
2019/01/03,510300,258314.26,,78634.48,3.285,258314.26,0.0,0.0000%,24.0509%
2019/01/03,511010,269529.87,,2291.92,117.6,269529.87,121.47,0.0451%,25.0952%
2019/01/03,511880,266641.93,,2211.64,120.563,266641.93,139.33,0.0523%,24.8263%
2019/01/03,518880,279543.32,,97469.78,2.868,279543.32,3021.56,1.0927%,26.0275%
2019/01/03,总结,1074029.38,0,,,,3282.36,0.3065%,
2019/01/04,510300,264369.12,,78634.48,3.362,264369.12,6054.85,2.3440%,24.4950%
2019/01/04,511010,270004.29,,2291.92,117.807,270004.29,474.43,0.1760%,25.0171%
2019/01/04,511880,266823.28,,2211.64,120.645,266823.28,181.35,0.0680%,24.7224%
2019/01/04,518880,278081.27,,97469.78,2.853,278081.27,-1462.05,-0.5230%,25.7655%
2019/01/04,总结,1079277.97,0,,,,5248.58,0.4887%,
2019/01/07,510300,265391.37,,78634.48,3.375,265391.37,1022.25,0.3867%,24.5844%
2019/01/07,511010,270258.7,,2291.92,117.918,270258.7,254.4,0.0942%,25.0352%
2019/01/07,511880,266951.56,,2211.64,120.703,266951.56,128.28,0.0481%,24.7289%
2019/01/07,518880,276911.64,,97469.78,2.841,276911.64,-1169.64,-0.4206%,25.6515%
2019/01/07,总结,1079513.26,0,,,,235.29,0.0218%,
2019/01/08,510300,265391.37,,78634.48,3.375,265391.37,0.0,0.0000%,24.6166%
2019/01/08,511010,270222.03,,2291.92,117.902,270222.03,-36.67,-0.0136%,25.0646%
2019/01/08,511880,266843.19,,2211.64,120.654,266843.19,-108.37,-0.0406%,24.7512%
2019/01/08,518880,275644.53,,97469.78,2.828,275644.53,-1267.11,-0.4576%,25.5676%
2019/01/08,总结,1078101.11,0,,,,-1412.15,-0.1308%,
2019/01/09,510300,267199.96,,78634.48,3.398,267199.96,1808.59,0.6815%,24.7706%
2019/01/09,511010,270226.61,,2291.92,117.904,270226.61,4.58,0.0017%,25.0512%
2019/01/09,511880,266699.43,,2211.64,120.589,266699.43,-143.76,-0.0539%,24.7242%
2019/01/09,518880,274572.36,,97469.78,2.817,274572.36,-1072.17,-0.3890%,25.4540%
2019/01/09,总结,1078698.36,0,,,,597.24,0.0554%,
2019/01/10,510300,267435.86,,78634.48,3.401,267435.86,235.9,0.0883%,24.7740%
2019/01/10,511010,270210.57,,2291.92,117.897,270210.57,-16.04,-0.0059%,25.0311%
2019/01/10,511880,266697.22,,2211.64,120.588,266697.22,-2.21,-0.0008%,24.7056%
2019/01/10,518880,275157.18,,97469.78,2.823,275157.18,584.82,0.2130%,25.4893%
2019/01/10,总结,1079500.83,0,,,,802.47,0.0744%,
2019/01/11,510300,269244.46,,78634.48,3.424,269244.46,1808.59,0.6763%,24.9418%
2019/01/11,511010,270105.14,,2291.92,117.851,270105.14,-105.43,-0.0390%,25.0216%
2019/01/11,511880,266737.03,,2211.64,120.606,266737.03,39.81,0.0149%,24.7096%
2019/01/11,518880,273402.72,,97469.78,2.805,273402.72,-1754.46,-0.6376%,25.3270%
2019/01/11,总结,1079489.35,0,,,,-11.49,-0.0011%,
2019/01/14,510300,267121.33,,78634.48,3.397,267121.33,-2123.13,-0.7886%,24.7943%
2019/01/14,511010,269873.65,,2291.92,117.75,269873.65,-231.48,-0.0857%,25.0497%
2019/01/14,511880,266759.14,,2211.64,120.616,266759.14,22.12,0.0083%,24.7606%
2019/01/14,518880,273597.66,,97469.78,2.807,273597.66,194.94,0.0713%,25.3954%
2019/01/14,总结,1077351.79,0,,,,-2137.55,-0.1980%,
2019/01/15,510300,271760.76,,78634.48,3.456,271760.76,4639.43,1.7368%,25.1283%
2019/01/15,511010,269951.58,,2291.92,117.784,269951.58,77.93,0.0289%,24.9611%
2019/01/15,511880,266765.78,,2211.64,120.619,266765.78,6.63,0.0025%,24.6665%
2019/01/15,518880,273012.84,,97469.78,2.801,273012.84,-584.82,-0.2138%,25.2441%
2019/01/15,总结,1081490.96,0,,,,4139.17,0.3842%,
2019/01/16,510300,271760.76,,78634.48,3.456,271760.76,0.0,0.0000%,25.1182%
2019/01/16,511010,270169.31,,2291.92,117.879,270169.31,217.73,0.0807%,24.9712%
2019/01/16,511880,266787.9,,2211.64,120.629,266787.9,22.12,0.0083%,24.6586%
2019/01/16,518880,273207.78,,97469.78,2.803,273207.78,194.94,0.0714%,25.2520%
2019/01/16,总结,1081925.75,0,,,,434.79,0.0402%,
2019/01/17,510300,270423.97,,78634.48,3.439,270423.97,-1336.79,-0.4919%,25.0060%
2019/01/17,511010,270334.33,,2291.92,117.951,270334.33,165.02,0.0611%,24.9977%
2019/01/17,511880,266790.11,,2211.64,120.63,266790.11,2.21,0.0008%,24.6699%
2019/01/17,518880,273890.07,,97469.78,2.81,273890.07,682.29,0.2497%,25.3265%
2019/01/17,总结,1081438.48,0,,,,-487.27,-0.0450%,
2019/01/18,510300,274670.24,,78634.48,3.493,274670.24,4246.26,1.5702%,25.3002%
2019/01/18,511010,270178.48,,2291.92,117.883,270178.48,-155.85,-0.0577%,24.8864%
2019/01/18,511880,266810.01,,2211.64,120.639,266810.01,19.9,0.0075%,24.5761%
2019/01/18,518880,273987.54,,97469.78,2.811,273987.54,97.47,0.0356%,25.2373%
2019/01/18,总结,1085646.27,0,,,,4207.78,0.3891%,
2019/01/21,510300,276007.02,,78634.48,3.51,276007.02,1336.79,0.4867%,25.4232%
2019/01/21,511010,269896.57,,2291.92,117.76,269896.57,-281.91,-0.1043%,24.8603%
2019/01/21,511880,266832.13,,2211.64,120.649,266832.13,22.12,0.0083%,24.5781%
2019/01/21,518880,272915.37,,97469.78,2.8,272915.37,-1072.17,-0.3913%,25.1384%
2019/01/21,总结,1085651.1,0,,,,4.83,0.0004%,
2019/01/22,510300,272861.64,,78634.48,3.47,272861.64,-3145.38,-1.1396%,25.2062%
2019/01/22,511010,269976.79,,2291.92,117.795,269976.79,80.22,0.0297%,24.9397%
2019/01/22,511880,266860.88,,2211.64,120.662,266860.88,28.75,0.0108%,24.6519%
2019/01/22,518880,272817.91,,97469.78,2.799,272817.91,-97.47,-0.0357%,25.2022%
2019/01/22,总结,1082517.22,0,,,,-3133.88,-0.2887%,
2019/01/23,510300,272232.57,,78634.48,3.462,272232.57,-629.08,-0.2305%,25.1565%
2019/01/23,511010,269914.91,,2291.92,117.768,269914.91,-61.88,-0.0229%,24.9423%
2019/01/23,511880,266898.48,,2211.64,120.679,266898.48,37.6,0.0141%,24.6636%
2019/01/23,518880,273110.31,,97469.78,2.802,273110.31,292.41,0.1072%,25.2376%
2019/01/23,总结,1082156.27,0,,,,-360.95,-0.0333%,
2019/01/24,510300,274119.79,,78634.48,3.486,274119.79,1887.23,0.6932%,25.2892%
2019/01/24,511010,269999.71,,2291.92,117.805,269999.71,84.8,0.0314%,24.9091%
2019/01/24,511880,266905.11,,2211.64,120.682,266905.11,6.63,0.0025%,24.6236%
2019/01/24,518880,272915.37,,97469.78,2.8,272915.37,-194.94,-0.0714%,25.1781%
2019/01/24,总结,1083939.99,0,,,,1783.72,0.1648%,
2019/01/25,510300,276007.02,,78634.48,3.51,276007.02,1887.23,0.6885%,25.4251%
2019/01/25,511010,269990.54,,2291.92,117.801,269990.54,-9.17,-0.0034%,24.8709%
2019/01/25,511880,266947.13,,2211.64,120.701,266947.13,42.02,0.0157%,24.5906%
2019/01/25,518880,272622.97,,97469.78,2.797,272622.97,-292.41,-0.1071%,25.1134%
2019/01/25,总结,1085567.66,0,,,,1627.67,0.1502%,
2019/01/28,510300,275692.48,,78634.48,3.506,275692.48,-314.54,-0.1140%,25.3454%
2019/01/28,511010,269937.83,,2291.92,117.778,269937.83,-52.71,-0.0195%,24.8164%
2019/01/28,511880,266953.77,,2211.64,120.704,266953.77,6.63,0.0025%,24.5420%
2019/01/28,518880,275157.18,,97469.78,2.823,275157.18,2534.21,0.9296%,25.2962%
2019/01/28,总结,1087741.26,0,,,,2173.59,0.2002%,
2019/01/29,510300,276793.37,,78634.48,3.52,276793.37,1100.88,0.3993%,25.3930%
2019/01/29,511010,270102.85,,2291.92,117.85,270102.85,165.02,0.0611%,24.7792%
2019/01/29,511880,267011.27,,2211.64,120.73,267011.27,57.5,0.0215%,24.4956%
2019/01/29,518880,276131.88,,97469.78,2.833,276131.88,974.7,0.3542%,25.3323%
2019/01/29,总结,1090039.36,0,,,,2298.1,0.2113%,
2019/01/30,510300,275142.04,,78634.48,3.499,275142.04,-1651.32,-0.5966%,25.2553%
2019/01/30,511010,270295.37,,2291.92,117.934,270295.37,192.52,0.0713%,24.8104%
2019/01/30,511880,266998.0,,2211.64,120.724,266998.0,-13.27,-0.0050%,24.5077%
2019/01/30,518880,277009.11,,97469.78,2.842,277009.11,877.23,0.3177%,25.4266%
2019/01/30,总结,1089444.52,0,,,,-594.84,-0.0546%,
2019/01/31,510300,277501.08,,78634.48,3.529,277501.08,2359.03,0.8574%,25.4234%
2019/01/31,511010,270455.8,,2291.92,118.004,270455.8,160.43,0.0594%,24.7779%
2019/01/31,511880,267040.02,,2211.64,120.743,267040.02,42.02,0.0157%,24.4650%
2019/01/31,518880,276521.76,,97469.78,2.837,276521.76,-487.35,-0.1759%,25.3337%
2019/01/31,总结,1091518.66,0,,,,2074.13,0.1904%,
2019/02/01,510300,281668.7,,78634.48,3.582,281668.7,4167.63,1.5018%,25.6621%
2019/02/01,511010,270698.75,,2291.92,118.11,270698.75,242.94,0.0898%,24.6627%
2019/02/01,511880,267254.55,,2211.64,120.84,267254.55,214.53,0.0803%,24.3489%
2019/02/01,518880,277983.8,,97469.78,2.852,277983.8,1462.05,0.5287%,25.3264%
2019/02/01,总结,1097605.81,0,,,,6087.15,0.5577%,
2019/02/11,510300,285207.26,,78634.48,3.627,285207.26,3538.55,1.2563%,25.9230%
2019/02/11,511010,270955.44,,2291.92,118.222,270955.44,256.7,0.0948%,24.6276%
2019/02/11,511880,267232.44,,2211.64,120.83,267232.44,-22.12,-0.0083%,24.2892%
2019/02/11,518880,276814.17,,97469.78,2.84,276814.17,-1169.64,-0.4208%,25.1601%
2019/02/11,总结,1100209.3,0,,,,2603.49,0.2372%,
2019/02/12,510300,287094.48,,78634.48,3.651,287094.48,1887.23,0.6617%,26.0206%
2019/02/12,511010,271109.0,,2291.92,118.289,271109.0,153.56,0.0567%,24.5718%
2019/02/12,511880,267243.49,,2211.64,120.835,267243.49,11.06,0.0041%,24.2215%
2019/02/12,518880,277886.33,,97469.78,2.851,277886.33,1072.17,0.3873%,25.1861%
2019/02/12,总结,1103333.31,0,,,,3124.02,0.2839%,
2019/02/13,510300,292520.26,,78634.48,3.72,292520.26,5425.78,1.8899%,26.3903%
2019/02/13,511010,271161.71,,2291.92,118.312,271161.71,52.71,0.0194%,24.4634%
2019/02/13,511880,267258.98,,2211.64,120.842,267258.98,15.48,0.0058%,24.1113%
2019/02/13,518880,277496.45,,97469.78,2.847,277496.45,-389.88,-0.1403%,25.0349%
2019/02/13,总结,1108437.41,0,,,,5104.09,0.4626%,
2019/02/14,510300,292834.8,,78634.48,3.724,292834.8,314.54,0.1075%,26.4247%
2019/02/14,511010,270960.02,,2291.92,118.224,270960.02,-201.69,-0.0744%,24.4508%
2019/02/14,511880,267283.3,,2211.64,120.853,267283.3,24.33,0.0091%,24.1190%
2019/02/14,518880,277106.58,,97469.78,2.843,277106.58,-389.88,-0.1405%,25.0055%
2019/02/14,总结,1108184.7,0,,,,-252.7,-0.0228%,
2019/02/15,510300,288431.27,,78634.48,3.668,288431.27,-4403.53,-1.5038%,26.0823%
2019/02/15,511010,271244.22,,2291.92,118.348,271244.22,284.2,0.1049%,24.5282%
2019/02/15,511880,267312.05,,2211.64,120.866,267312.05,28.75,0.0108%,24.1726%
2019/02/15,518880,278861.03,,97469.78,2.861,278861.03,1754.46,0.6331%,25.2169%
2019/02/15,总结,1105848.58,0,,,,-2336.12,-0.2108%,
2019/02/18,510300,296058.81,,78634.48,3.765,296058.81,7627.54,2.6445%,26.5606%
2019/02/18,511010,270948.57,,2291.92,118.219,270948.57,-295.66,-0.1090%,24.3079%
2019/02/18,511880,267323.11,,2211.64,120.871,267323.11,11.06,0.0041%,23.9826%
2019/02/18,518880,280323.08,,97469.78,2.876,280323.08,1462.05,0.5243%,25.1489%
2019/02/18,总结,1114653.57,0,,,,8804.99,0.7962%,
2019/02/19,510300,295351.1,,78634.48,3.756,295351.1,-707.71,-0.2390%,26.5113%
2019/02/19,511010,270820.22,,2291.92,118.163,270820.22,-128.35,-0.0474%,24.3094%
2019/02/19,511880,267367.35,,2211.64,120.891,267367.35,44.23,0.0165%,23.9994%
2019/02/19,518880,280518.02,,97469.78,2.878,280518.02,194.94,0.0695%,25.1799%
2019/02/19,总结,1114056.68,0,,,,-596.89,-0.0535%,
2019/02/20,510300,296058.81,,78634.48,3.765,296058.81,707.71,0.2396%,26.5090%
2019/02/20,511010,270911.89,,2291.92,118.203,270911.89,91.68,0.0339%,24.2574%
2019/02/20,511880,267385.04,,2211.64,120.899,267385.04,17.69,0.0066%,23.9416%
2019/02/20,518880,282467.41,,97469.78,2.898,282467.41,1949.4,0.6949%,25.2920%
2019/02/20,总结,1116823.16,0,,,,2766.48,0.2483%,
2019/02/21,510300,295744.28,,78634.48,3.761,295744.28,-314.54,-0.1062%,26.5320%
2019/02/21,511010,270815.63,,2291.92,118.161,270815.63,-96.26,-0.0355%,24.2956%
2019/02/21,511880,267398.31,,2211.64,120.905,267398.31,13.27,0.0050%,23.9890%
2019/02/21,518880,280712.96,,97469.78,2.88,280712.96,-1754.46,-0.6211%,25.1835%
2019/02/21,总结,1114671.18,0,,,,-2151.99,-0.1927%,
2019/02/22,510300,302978.65,,78634.48,3.853,302978.65,7234.37,2.4462%,27.0567%
2019/02/22,511010,270643.74,,2291.92,118.086,270643.74,-171.89,-0.0635%,24.1691%
2019/02/22,511880,267404.94,,2211.64,120.908,267404.94,6.63,0.0025%,23.8799%
2019/02/22,518880,278763.56,,97469.78,2.86,278763.56,-1949.4,-0.6944%,24.8943%
2019/02/22,总结,1119790.89,0,,,,5119.71,0.4593%,
2019/02/25,510300,322558.63,,78634.48,4.102,322558.63,19579.99,6.4625%,28.3299%
2019/02/25,511010,270079.93,,2291.92,117.84,270079.93,-563.81,-0.2083%,23.7207%
2019/02/25,511880,267373.98,,2211.64,120.894,267373.98,-30.96,-0.0116%,23.4831%
2019/02/25,518880,278568.62,,97469.78,2.858,278568.62,-194.94,-0.0699%,24.4663%
2019/02/25,总结,1138581.16,0,,,,18790.28,1.6780%,
2019/02/26,510300,315874.7,,78634.48,4.017,315874.7,-6683.93,-2.0722%,27.9280%
2019/02/26,511010,269383.18,,2291.92,117.536,269383.18,-696.74,-0.2580%,23.8175%
2019/02/26,511880,267400.52,,2211.64,120.906,267400.52,26.54,0.0099%,23.6422%
2019/02/26,518880,278373.68,,97469.78,2.856,278373.68,-194.94,-0.0700%,24.6124%
2019/02/26,总结,1131032.09,0,,,,-7549.07,-0.6630%,
2019/02/27,510300,314302.01,,78634.48,3.997,314302.01,-1572.69,-0.4979%,27.8130%
2019/02/27,511010,270169.31,,2291.92,117.879,270169.31,786.13,0.2918%,23.9076%
2019/02/27,511880,267502.26,,2211.64,120.952,267502.26,101.74,0.0380%,23.6716%
2019/02/27,518880,278081.27,,97469.78,2.853,278081.27,-292.41,-0.1050%,24.6078%
2019/02/27,总结,1130054.85,0,,,,-977.23,-0.0864%,
2019/02/28,510300,313751.57,,78634.48,3.99,313751.57,-550.44,-0.1751%,27.8317%
2019/02/28,511010,269814.06,,2291.92,117.724,269814.06,-355.25,-0.1315%,23.9341%
2019/02/28,511880,267621.68,,2211.64,121.006,267621.68,119.43,0.0446%,23.7397%
2019/02/28,518880,276131.88,,97469.78,2.833,276131.88,-1949.4,-0.7010%,24.4946%
2019/02/28,总结,1127319.2,0,,,,-2735.66,-0.2421%,
2019/03/01,510300,319649.16,,78634.48,4.065,319649.16,5897.59,1.8797%,28.2228%
2019/03/01,511010,269763.64,,2291.92,117.702,269763.64,-50.42,-0.0187%,23.8182%
2019/03/01,511880,267730.05,,2211.64,121.055,267730.05,108.37,0.0405%,23.6387%
2019/03/01,518880,275449.59,,97469.78,2.826,275449.59,-682.29,-0.2471%,24.3203%
2019/03/01,总结,1132592.44,0,,,,5273.25,0.4678%,
2019/03/04,510300,322715.9,,78634.48,4.104,322715.9,3066.74,0.9594%,28.5258%
2019/03/04,511010,269628.42,,2291.92,117.643,269628.42,-135.22,-0.0501%,23.8333%
2019/03/04,511880,267610.63,,2211.64,121.001,267610.63,-119.43,-0.0446%,23.6549%
2019/03/04,518880,271355.86,,97469.78,2.784,271355.86,-4093.73,-1.4862%,23.9860%
2019/03/04,总结,1131310.81,0,,,,-1281.64,-0.1132%,
2019/03/05,510300,325232.21,,78634.48,4.136,325232.21,2516.3,0.7797%,28.7226%
2019/03/05,511010,269511.53,,2291.92,117.592,269511.53,-116.89,-0.0434%,23.8016%
2019/03/05,511880,267588.51,,2211.64,120.991,267588.51,-22.12,-0.0083%,23.6318%
2019/03/05,518880,269991.28,,97469.78,2.77,269991.28,-1364.58,-0.5029%,23.8440%
2019/03/05,总结,1132323.53,0,,,,1012.71,0.0895%,
2019/03/06,510300,327276.7,,78634.48,4.162,327276.7,2044.5,0.6286%,28.8199%
2019/03/06,511010,269341.93,,2291.92,117.518,269341.93,-169.6,-0.0629%,23.7182%
2019/03/06,511880,267617.26,,2211.64,121.004,267617.26,28.75,0.0107%,23.5663%
2019/03/06,518880,271355.86,,97469.78,2.784,271355.86,1364.58,0.5054%,23.8955%
2019/03/06,总结,1135591.75,0,,,,3268.23,0.2886%,
2019/03/07,510300,323974.05,,78634.48,4.12,323974.05,-3302.65,-1.0091%,28.6315%
2019/03/07,511010,269614.67,,2291.92,117.637,269614.67,272.74,0.1013%,23.8274%
2019/03/07,511880,267659.28,,2211.64,121.023,267659.28,42.02,0.0157%,23.6546%
2019/03/07,518880,270283.69,,97469.78,2.773,270283.69,-1072.17,-0.3951%,23.8865%
2019/03/07,总结,1131531.69,0,,,,-4060.06,-0.3575%,
2019/03/08,510300,313594.3,,78634.48,3.988,313594.3,-10379.75,-3.2039%,27.8996%
